y,empirical_cdf,exact_cdf
0.0039700489,0.0066600000,0.0059373770
0.0039757998,0.0066700000,0.0059459521
0.0039781786,0.0066800000,0.0059494991
0.0039878965,0.0066900000,0.0059639891
0.0039953468,0.0067000000,0.0059750979
0.0040089182,0.0067100000,0.0059953332
0.0040155852,0.0067200000,0.0060052737
0.0040161168,0.0067300000,0.0060060662
0.0040379637,0.0067400000,0.0060386392
0.0040385224,0.0067500000,0.0060394723
0.0040647419,0.0067600000,0.0060785632
0.0040729093,0.0067700000,0.0060907397
0.0040894450,0.0067800000,0.0061153919
0.0040935502,0.0067900000,0.0061215120
0.0041000003,0.0068000000,0.0061311279
0.0041039307,0.0068100000,0.0061369874
0.0041081126,0.0068200000,0.0061432216
0.0041085952,0.0068300000,0.0061439411
0.0041153918,0.0068400000,0.0061540734
0.0041154568,0.0068500000,0.0061541703
0.0041155980,0.0068600000,0.0061543807
0.0041175556,0.0068700000,0.0061572990
0.0041201926,0.0068800000,0.0061612302
0.0041258533,0.0068900000,0.0061696689
0.0041265636,0.0069000000,0.0061707278
0.0041283769,0.0069100000,0.0061734309
0.0041300234,0.0069200000,0.0061758854
0.0041376447,0.0069300000,0.0061872466
0.0041399306,0.0069400000,0.0061906544
0.0041463050,0.0069500000,0.0062001566
0.0041467688,0.0069600000,0.0062008481
0.0041472327,0.0069700000,0.0062015397
0.0041553458,0.0069800000,0.0062136338
0.0041656164,0.0069900000,0.0062289438
0.0041671037,0.0070000000,0.0062311608
0.0041854052,0.0070100000,0.0062584416
0.0041861115,0.0070200000,0.0062594945
0.0041866935,0.0070300000,0.0062603620
0.0041932735,0.0070400000,0.0062701702
0.0042009995,0.0070500000,0.0062816865
0.0042140469,0.0070600000,0.0063011344
0.0042292326,0.0070700000,0.0063237692
0.0042295282,0.0070800000,0.0063242097
0.0042307413,0.0070900000,0.0063260179
0.0042547675,0.0071000000,0.0063618287
0.0042556274,0.0071100000,0.0063631102
0.0042563228,0.0071200000,0.0063641467
0.0042597030,0.0071300000,0.0063691847
0.0042666990,0.0071400000,0.0063796118
0.0042991823,0.0071500000,0.0064280247
0.0043108174,0.0071600000,0.0064453650
0.0043136882,0.0071700000,0.0064496435
0.0043144444,0.0071800000,0.0064507704
0.0043299130,0.0071900000,0.0064738235
0.0043441234,0.0072000000,0.0064950008
0.0043509112,0.0072100000,0.0065051164
0.0043679325,0.0072200000,0.0065304819
0.0043689134,0.0072300000,0.0065319436
0.0043735375,0.0072400000,0.0065388344
0.0043790397,0.0072500000,0.0065470338
0.0043804544,0.0072600000,0.0065491418
0.0043852808,0.0072700000,0.0065563340
0.0043951489,0.0072800000,0.0065710391
0.0043976173,0.0072900000,0.0065747174
0.0044080829,0.0073000000,0.0065903123
0.0044094820,0.0073100000,0.0065923971
0.0044149086,0.0073200000,0.0066004833
0.0044532254,0.0073300000,0.0066575776
0.0044587780,0.0073400000,0.0066658510
0.0044621483,0.0073500000,0.0066708727
0.0044660614,0.0073600000,0.0066767032
0.0044727523,0.0073700000,0.0066866726
0.0044779510,0.0073800000,0.0066944184
0.0044795374,0.0073900000,0.0066967821
0.0045030041,0.0074000000,0.0067317458
0.0045059289,0.0074100000,0.0067361034
0.0045191591,0.0074200000,0.0067558149
0.0045250998,0.0074300000,0.0067646657
0.0045280022,0.0074400000,0.0067689898
0.0045287471,0.0074500000,0.0067700995
0.0045293522,0.0074600000,0.0067710010
0.0045318058,0.0074700000,0.0067746565
0.0045432270,0.0074800000,0.0067916722
0.0045484881,0.0074900000,0.0067995102
0.0045545895,0.0075000000,0.0068085999
0.0045557044,0.0075100000,0.0068102609
0.0045568647,0.0075200000,0.0068119895
0.0045581009,0.0075300000,0.0068138312
0.0045726612,0.0075400000,0.0068355226
0.0045741669,0.0075500000,0.0068377657
0.0045749946,0.0075600000,0.0068389988
0.0045794992,0.0075700000,0.0068457094
0.0045827250,0.0075800000,0.0068505150
0.0045956473,0.0075900000,0.0068697655
0.0045986022,0.0076000000,0.0068741674
0.0046102053,0.0076100000,0.0068914522
0.0046127358,0.0076200000,0.0068952218
0.0046151540,0.0076300000,0.0068988241
0.0046479926,0.0076400000,0.0069477409
0.0046567358,0.0076500000,0.0069607645
0.0046602358,0.0076600000,0.0069659781
0.0046608414,0.0076700000,0.0069668801
0.0046744789,0.0076800000,0.0069871936
0.0046785996,0.0076900000,0.0069933315
0.0046959594,0.0077000000,0.0070191887
0.0046992590,0.0077100000,0.0070241033
0.0047005942,0.0077200000,0.0070260921
0.0047040755,0.0077300000,0.0070312773
0.0047044259,0.0077400000,0.0070317993
0.0047122936,0.0077500000,0.0070435177
0.0047141578,0.0077600000,0.0070462944
0.0047183876,0.0077700000,0.0070525943
0.0047225361,0.0077800000,0.0070587732
0.0047334436,0.0077900000,0.0070750187
0.0047344985,0.0078000000,0.0070765899
0.0047560756,0.0078100000,0.0071087261
0.0047604783,0.0078200000,0.0071152830
0.0047642115,0.0078300000,0.0071208430
0.0047676165,0.0078400000,0.0071259141
0.0047742404,0.0078500000,0.0071357791
0.0047833045,0.0078600000,0.0071492782
0.0047861505,0.0078700000,0.0071535166
0.0048017867,0.0078800000,0.0071768030
0.0048108393,0.0078900000,0.0071902843
0.0048137617,0.0079000000,0.0071946364
0.0048292723,0.0079100000,0.0072177346
0.0048307370,0.0079200000,0.0072199157
0.0048492656,0.0079300000,0.0072475076
0.0048545907,0.0079400000,0.0072554373
0.0048576115,0.0079500000,0.0072599356
0.0048586615,0.0079600000,0.0072614993
0.0048717146,0.0079700000,0.0072809365
0.0048748061,0.0079800000,0.0072855400
0.0048811872,0.0079900000,0.0072950418
0.0048840232,0.0080000000,0.0072992649
0.0048858145,0.0080100000,0.0073019322
0.0048913948,0.0080200000,0.0073102415
0.0048948226,0.0080300000,0.0073153456
0.0049045898,0.0080400000,0.0073298891
0.0049116232,0.0080500000,0.0073403618
0.0049251045,0.0080600000,0.0073604351
0.0049256218,0.0080700000,0.0073612053
0.0049443016,0.0080800000,0.0073890183
0.0049447622,0.0080900000,0.0073897042
0.0049467786,0.0081000000,0.0073927063
0.0049548329,0.0081100000,0.0074046985
0.0049652084,0.0081200000,0.0074201464
0.0049742244,0.0081300000,0.0074335700
0.0049821565,0.0081400000,0.0074453796
0.0049925875,0.0081500000,0.0074609094
0.0050013753,0.0081600000,0.0074739926
0.0050015886,0.0081700000,0.0074743102
0.0050284887,0.0081800000,0.0075143580
0.0050388162,0.0081900000,0.0075297328
0.0050402129,0.0082000000,0.0075318119
0.0050498205,0.0082100000,0.0075461147
0.0050519000,0.0082200000,0.0075492105
0.0050689983,0.0082300000,0.0075746640
0.0050848317,0.0082400000,0.0075982339
0.0050848539,0.0082500000,0.0075982669
0.0050921441,0.0082600000,0.0076091192
0.0050946492,0.0082700000,0.0076128482
0.0051048939,0.0082800000,0.0076280981
0.0051053588,0.0082900000,0.0076287901
0.0051137723,0.0083000000,0.0076413141
0.0051192453,0.0083100000,0.0076494608
0.0051198482,0.0083200000,0.0076503581
0.0051229046,0.0083300000,0.0076549076
0.0051231630,0.0083400000,0.0076552923
0.0051387355,0.0083500000,0.0076784720
0.0051462000,0.0083600000,0.0076895826
0.0051486868,0.0083700000,0.0076932842
0.0051700987,0.0083800000,0.0077251545
0.0051710777,0.0083900000,0.0077266116
0.0052020085,0.0084000000,0.0077726482
0.0052119313,0.0084100000,0.0077874167
0.0052256314,0.0084200000,0.0078078066
0.0052256383,0.0084300000,0.0078078168
0.0052420283,0.0084400000,0.0078322096
0.0052495146,0.0084500000,0.0078433510
0.0052675191,0.0084600000,0.0078701456
0.0052772007,0.0084700000,0.0078845536
0.0052908042,0.0084800000,0.0079047978
0.0052914851,0.0084900000,0.0079058111
0.0052947297,0.0085000000,0.0079106395
0.0052975025,0.0085100000,0.0079147657
0.0052987861,0.0085200000,0.0079166759
0.0053017141,0.0085300000,0.0079210331
0.0053029736,0.0085400000,0.0079229074
0.0053040666,0.0085500000,0.0079245339
0.0053083549,0.0085600000,0.0079309153
0.0053130738,0.0085700000,0.0079379375
0.0053157618,0.0085800000,0.0079419375
0.0053285497,0.0085900000,0.0079609668
0.0053305418,0.0086000000,0.0079639312
0.0053524622,0.0086100000,0.0079965494
0.0053545066,0.0086200000,0.0079995915
0.0053660666,0.0086300000,0.0080167926
0.0053677606,0.0086400000,0.0080193132
0.0053760450,0.0086500000,0.0080316402
0.0053923023,0.0086600000,0.0080558299
0.0053939212,0.0086700000,0.0080582388
0.0053956666,0.0086800000,0.0080608358
0.0054007470,0.0086900000,0.0080683948
0.0054008640,0.0087000000,0.0080685690
0.0054073237,0.0087100000,0.0080781803
0.0054082163,0.0087200000,0.0080795083
0.0054086194,0.0087300000,0.0080801081
0.0054275903,0.0087400000,0.0081083342
0.0054307555,0.0087500000,0.0081130434
0.0054312168,0.0087600000,0.0081137298
0.0054312850,0.0087700000,0.0081138313
0.0054367284,0.0087800000,0.0081219301
0.0054469205,0.0087900000,0.0081370939
0.0054511906,0.0088000000,0.0081434469
0.0054513665,0.0088100000,0.0081437086
0.0054547630,0.0088200000,0.0081487619
0.0054560995,0.0088300000,0.0081507503
0.0054567556,0.0088400000,0.0081517263
0.0054596498,0.0088500000,0.0081560323
0.0054630893,0.0088600000,0.0081611495
0.0054666396,0.0088700000,0.0081664314
0.0054698575,0.0088800000,0.0081712189
0.0054711230,0.0088900000,0.0081731016
0.0054801612,0.0089000000,0.0081865480
0.0054963584,0.0089100000,0.0082106446
0.0055065786,0.0089200000,0.0082258489
0.0055094361,0.0089300000,0.0082300999
0.0055104681,0.0089400000,0.0082316352
0.0055157212,0.0089500000,0.0082394499
0.0055211227,0.0089600000,0.0082474854
0.0055237931,0.0089700000,0.0082514579
0.0055286766,0.0089800000,0.0082587227
0.0055412206,0.0089900000,0.0082773832
0.0055531441,0.0090000000,0.0082951202
0.0055718549,0.0090100000,0.0083229532
0.0055767463,0.0090200000,0.0083302292
0.0055819758,0.0090300000,0.0083380081
0.0055844458,0.0090400000,0.0083416821
0.0056080400,0.0090500000,0.0083767776
0.0056116061,0.0090600000,0.0083820820
0.0056157583,0.0090700000,0.0083882581
0.0056184598,0.0090800000,0.0083922762
0.0056287617,0.0090900000,0.0084075993
0.0056438413,0.0091000000,0.0084300283
0.0056498046,0.0091100000,0.0084388978
0.0056550437,0.0091200000,0.0084466902
0.0056647585,0.0091300000,0.0084611392
0.0056719174,0.0091400000,0.0084717865
0.0056865637,0.0091500000,0.0084935697
0.0056910915,0.0091600000,0.0085003036
0.0056975540,0.0091700000,0.0085099149
0.0057096168,0.0091800000,0.0085278549
0.0057233650,0.0091900000,0.0085483012
0.0057289062,0.0092000000,0.0085565420
0.0057289676,0.0092100000,0.0085566333
0.0057348274,0.0092200000,0.0085653476
0.0057348358,0.0092300000,0.0085653602
0.0057650619,0.0092400000,0.0086103100
0.0057824923,0.0092500000,0.0086362301
0.0057872368,0.0092600000,0.0086432854
0.0057928193,0.0092700000,0.0086515867
0.0057991838,0.0092800000,0.0086610508
0.0058032842,0.0092900000,0.0086671482
0.0058040427,0.0093000000,0.0086682760
0.0058081958,0.0093100000,0.0086744516
0.0058131957,0.0093200000,0.0086818864
0.0058167172,0.0093300000,0.0086871227
0.0058174349,0.0093400000,0.0086881900
0.0058254297,0.0093500000,0.0087000779
0.0058385023,0.0093600000,0.0087195160
0.0058390782,0.0093700000,0.0087203723
0.0058481637,0.0093800000,0.0087338816
0.0058530536,0.0093900000,0.0087411525
0.0058551676,0.0094000000,0.0087442957
0.0058557777,0.0094100000,0.0087452028
0.0058592806,0.0094200000,0.0087504112
0.0058636097,0.0094300000,0.0087568481
0.0058759251,0.0094400000,0.0087751593
0.0059139455,0.0094500000,0.0088316877
0.0059182687,0.0094600000,0.0088381153
0.0059187031,0.0094700000,0.0088387611
0.0059270540,0.0094800000,0.0088511766
0.0059355803,0.0094900000,0.0088638528
0.0059370897,0.0095000000,0.0088660968
0.0059434900,0.0095100000,0.0088756122
0.0059449844,0.0095200000,0.0088778338
0.0059505958,0.0095300000,0.0088861762
0.0059521801,0.0095400000,0.0088885315
0.0059749560,0.0095500000,0.0089223911
0.0059810907,0.0095600000,0.0089315111
0.0059829154,0.0095700000,0.0089342236
0.0059842739,0.0095800000,0.0089362431
0.0059944555,0.0095900000,0.0089513790
0.0059961051,0.0096000000,0.0089538312
0.0059997538,0.0096100000,0.0089592552
0.0060087124,0.0096200000,0.0089725726
0.0060241819,0.0096300000,0.0089955684
0.0060284290,0.0096400000,0.0090018818
0.0060285584,0.0096500000,0.0090020741
0.0060422672,0.0096600000,0.0090224519
0.0060424799,0.0096700000,0.0090227681
0.0060478606,0.0096800000,0.0090307663
0.0060525606,0.0096900000,0.0090377526
0.0060528999,0.0097000000,0.0090382569
0.0060545734,0.0097100000,0.0090407445
0.0060562619,0.0097200000,0.0090432544
0.0060632893,0.0097300000,0.0090537001
0.0060770868,0.0097400000,0.0090742088
0.0060885246,0.0097500000,0.0090912096
0.0061010105,0.0097600000,0.0091097681
0.0061083495,0.0097700000,0.0091206762
0.0061247866,0.0097800000,0.0091451067
0.0061302240,0.0097900000,0.0091531882
0.0061347952,0.0098000000,0.0091599822
0.0061367803,0.0098100000,0.0091629326
0.0061394620,0.0098200000,0.0091669182
0.0061455281,0.0098300000,0.0091759339
0.0061490291,0.0098400000,0.0091811372
0.0061536038,0.0098500000,0.0091879363
0.0061574204,0.0098600000,0.0091936085
0.0061591064,0.0098700000,0.0091961143
0.0061628352,0.0098800000,0.0092016561
0.0061722497,0.0098900000,0.0092156478
0.0061734767,0.0099000000,0.0092174713
0.0061735757,0.0099100000,0.0092176185
0.0061870027,0.0099200000,0.0092375730
0.0061971908,0.0099300000,0.0092527140
0.0062067249,0.0099400000,0.0092668827
0.0062092749,0.0099500000,0.0092706722
0.0062099683,0.0099600000,0.0092717027
0.0062161294,0.0099700000,0.0092808586
0.0062165947,0.0099800000,0.0092815501
0.0062413059,0.0099900000,0.0093182721
0.0062434862,0.0100000000,0.0093215122
0.0062494047,0.0100100000,0.0093303071
0.0062800400,0.0100200000,0.0093758302
0.0062858942,0.0100300000,0.0093845292
0.0062878620,0.0100400000,0.0093874531
0.0062955267,0.0100500000,0.0093988422
0.0063147307,0.0100600000,0.0094273770
0.0063203580,0.0100700000,0.0094357384
0.0063209040,0.0100800000,0.0094365496
0.0063215605,0.0100900000,0.0094375252
0.0063307172,0.0101000000,0.0094511304
0.0063320711,0.0101100000,0.0094531421
0.0063322810,0.0101200000,0.0094534541
0.0063391966,0.0101300000,0.0094637293
0.0063465194,0.0101400000,0.0094746095
0.0063493223,0.0101500000,0.0094787739
0.0063496119,0.0101600000,0.0094792042
0.0063528889,0.0101700000,0.0094840731
0.0063553066,0.0101800000,0.0094876653
0.0063595333,0.0101900000,0.0094939452
0.0063663947,0.0102000000,0.0095041394
0.0063698883,0.0102100000,0.0095093301
0.0063746333,0.0102200000,0.0095163798
0.0063797211,0.0102300000,0.0095239389
0.0063834521,0.0102400000,0.0095294821
0.0064003683,0.0102500000,0.0095546143
0.0064012155,0.0102600000,0.0095558730
0.0064087098,0.0102700000,0.0095670070
0.0064091753,0.0102800000,0.0095676985
0.0064108459,0.0102900000,0.0095701804
0.0064123385,0.0103000000,0.0095723979
0.0064130287,0.0103100000,0.0095734233
0.0064187804,0.0103200000,0.0095819682
0.0064198104,0.0103300000,0.0095834984
0.0064206460,0.0103400000,0.0095847398
0.0064412601,0.0103500000,0.0096153640
0.0064437702,0.0103600000,0.0096190930
0.0064442238,0.0103700000,0.0096197668
0.0064535341,0.0103800000,0.0096335979
0.0064593680,0.0103900000,0.0096422643
0.0064633126,0.0104000000,0.0096481242
0.0064680121,0.0104100000,0.0096551054
0.0064680460,0.0104200000,0.0096551557
0.0064779115,0.0104300000,0.0096698110
0.0064818286,0.0104400000,0.0096756299
0.0064867844,0.0104500000,0.0096829915
0.0064991906,0.0104600000,0.0097014206
0.0065120391,0.0104700000,0.0097205061
0.0065283604,0.0104800000,0.0097447499
0.0065316572,0.0104900000,0.0097496468
0.0065332397,0.0105000000,0.0097519974
0.0065441292,0.0105100000,0.0097681722
0.0065584555,0.0105200000,0.0097894515
0.0065610087,0.0105300000,0.0097932438
0.0065622057,0.0105400000,0.0097950217
0.0065697491,0.0105500000,0.0098062260
0.0065773801,0.0105600000,0.0098175602
0.0065885058,0.0105700000,0.0098340847
0.0065908290,0.0105800000,0.0098375352
0.0066109400,0.0105900000,0.0098674046
0.0066202580,0.0106000000,0.0098812436
0.0066246194,0.0106100000,0.0098877209
0.0066253289,0.0106200000,0.0098887747
0.0066310109,0.0106300000,0.0098972134
0.0066325376,0.0106400000,0.0098994807
0.0066430157,0.0106500000,0.0099150422
0.0066456326,0.0106600000,0.0099189286
0.0066478071,0.0106700000,0.0099221580
0.0066618051,0.0106800000,0.0099429465
0.0066645939,0.0106900000,0.0099470881
0.0066734624,0.0107000000,0.0099602584
0.0066752024,0.0107100000,0.0099628423
0.0066761183,0.0107200000,0.0099642025
0.0066834548,0.0107300000,0.0099750976
0.0066923508,0.0107400000,0.0099883084
0.0066972197,0.0107500000,0.0099955387
0.0067063291,0.0107600000,0.0100090662
0.0067210904,0.0107700000,0.0100309863
0.0067334283,0.0107800000,0.0100493073
0.0067490140,0.0107900000,0.0100724506
0.0067497582,0.0108000000,0.0100735556
0.0067719997,0.0108100000,0.0101065813
0.0067729734,0.0108200000,0.0101080271
0.0067762202,0.0108300000,0.0101128481
0.0067780038,0.0108400000,0.0101154963
0.0067814497,0.0108500000,0.0101206130
0.0067898691,0.0108600000,0.0101331142
0.0067922664,0.0108700000,0.0101366737
0.0067946361,0.0108800000,0.0101401922
0.0067952044,0.0108900000,0.0101410360
0.0068068267,0.0109000000,0.0101582925
0.0068247808,0.0109100000,0.0101849497
0.0068299063,0.0109200000,0.0101925596
0.0068314553,0.0109300000,0.0101948595
0.0068372994,0.0109400000,0.0102035361
0.0068408912,0.0109500000,0.0102088689
0.0068445291,0.0109600000,0.0102142701
0.0068654345,0.0109700000,0.0102453073
0.0068706553,0.0109800000,0.0102530583
0.0068731009,0.0109900000,0.0102566890
0.0068775357,0.0110000000,0.0102632730
0.0068855332,0.0110100000,0.0102751460
0.0068984851,0.0110200000,0.0102943741
0.0069011877,0.0110300000,0.0102983862
0.0069035650,0.0110400000,0.0103019155
0.0069155587,0.0110500000,0.0103197205
0.0069258351,0.0110600000,0.0103349760
0.0069312211,0.0110700000,0.0103429714
0.0069351428,0.0110800000,0.0103487931
0.0069358335,0.0110900000,0.0103498185
0.0069393679,0.0111000000,0.0103550651
0.0069449531,0.0111100000,0.0103633562
0.0069589740,0.0111200000,0.0103841694
0.0069605629,0.0111300000,0.0103865280
0.0069697785,0.0111400000,0.0104002077
0.0069912920,0.0111500000,0.0104321418
0.0069950023,0.0111600000,0.0104376492
0.0070123692,0.0111700000,0.0104634273
0.0070207576,0.0111800000,0.0104758781
0.0070251473,0.0111900000,0.0104823937
0.0070256066,0.0112000000,0.0104830754
0.0070283781,0.0112100000,0.0104871891
0.0070363911,0.0112200000,0.0104990825
0.0070374804,0.0112300000,0.0105006993
0.0070398968,0.0112400000,0.0105042858
0.0070445395,0.0112500000,0.0105111767
0.0070474874,0.0112600000,0.0105155520
0.0070526946,0.0112700000,0.0105232806
0.0070611481,0.0112800000,0.0105358274
0.0070678156,0.0112900000,0.0105457231
0.0070736215,0.0113000000,0.0105543402
0.0070818510,0.0113100000,0.0105665540
0.0070849500,0.0113200000,0.0105711534
0.0070885089,0.0113300000,0.0105764354
0.0070891697,0.0113400000,0.0105774160
0.0070893539,0.0113500000,0.0105776894
0.0070894838,0.0113600000,0.0105778822
0.0071007510,0.0113700000,0.0105946041
0.0071019919,0.0113800000,0.0105964458
0.0071039210,0.0113900000,0.0105993086
0.0071200155,0.0114000000,0.0106231943
0.0071228062,0.0114100000,0.0106273359
0.0071233255,0.0114200000,0.0106281065
0.0071268351,0.0114300000,0.0106333150
0.0071286409,0.0114400000,0.0106359948
0.0071461223,0.0114500000,0.0106619378
0.0071556731,0.0114600000,0.0106761111
0.0071685431,0.0114700000,0.0106952097
0.0071728468,0.0114800000,0.0107015963
0.0071790550,0.0114900000,0.0107108089
0.0071808581,0.0115000000,0.0107134846
0.0071824475,0.0115100000,0.0107158432
0.0071965692,0.0115200000,0.0107367984
0.0072063269,0.0115300000,0.0107512777
0.0072082901,0.0115400000,0.0107541909
